country,country_code,full_name,geo,id,name,place_type
Deutschland,DE,"Erlangen, Deutschland","{'type': 'Feature', 'bbox': [10.915143, 49.532646, 11.053845, 49.645542], 'properties': {}}",9af0e1c3b9def9f4,Erlangen,city
Deutschland,DE,Landtag Nordrhein-Westfalen,"{'type': 'Feature', 'bbox': [6.763501167297363, 51.218920430983914, 6.763501167297363, 51.218920430983914], 'properties': {}}",07d9db0fb1488001,Landtag Nordrhein-Westfalen,poi
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Heidelberg, Deutschland","{'type': 'Feature', 'bbox': [8.57291, 49.352037, 8.793839, 49.460195], 'properties': {}}",0851007f4d4c6fc5,Heidelberg,city
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Hessen, Deutschland","{'type': 'Feature', 'bbox': [7.772406, 49.395175, 10.236479, 51.657816], 'properties': {}}",71452e54fd4ae8e7,Hessen,admin
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Lübeck, Deutschland","{'type': 'Feature', 'bbox': [10.55401, 53.767965, 10.968717, 53.994266], 'properties': {}}",39f6da36ae80548e,Lübeck,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,"Leipzig, Deutschland","{'type': 'Feature', 'bbox': [12.229826, 51.2380243, 12.543579, 51.445007], 'properties': {}}",5eefdd08491a1c89,Leipzig,city
Deutschland,DE,"Bayern, Deutschland","{'type': 'Feature', 'bbox': [8.976041, 47.270127, 13.839928, 50.564736], 'properties': {}}",227ab02aca7f4b08,Bayern,admin
Deutschland,DE,"Uttenreuth, Deutschland","{'type': 'Feature', 'bbox': [11.059785, 49.584474, 11.120835, 49.613489], 'properties': {}}",860bdfe953b4d90a,Uttenreuth,city
Deutschland,DE,Deutschland,"{'type': 'Feature', 'bbox': [5.8663566, 47.270127, 15.0418536, 55.056823], 'properties': {}}",fdcd221ac44fa326,Deutschland,country
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Schweden,SE,"Stockholm, Schweden","{'type': 'Feature', 'bbox': [17.7601322, 59.2271383, 18.1999856, 59.4402037], 'properties': {}}",d56c5babcffde8ef,Stockholm,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,Brandenburger Tor,"{'type': 'Feature', 'bbox': [13.377785682678223, 52.516246979489246, 13.377785682678223, 52.516246979489246], 'properties': {}}",07d9daff8dc87002,Brandenburger Tor,poi
Schweden,SE,"Alvesta, Sverige","{'type': 'Feature', 'bbox': [14.2779478, 56.5341274, 14.6821408, 57.1633434], 'properties': {}}",88bfaefa4b6ce53a,Alvesta,city
Schweden,SE,"Linköping, Sverige","{'type': 'Feature', 'bbox': [15.2557333, 58.0629233, 16.0754215, 58.6521074], 'properties': {}}",105ec6092daa0aee,Linköping,city
Vereinigtes Königreich,GB,"Scotland, United Kingdom","{'type': 'Feature', 'bbox': [-7.66085699743185, 54.6336309570711, -0.740025000483186, 60.8452769694519], 'properties': {}}",0af014accd6f6e99,Scotland,admin
Vereinigtes Königreich,GB,"Glasgow, Scotland","{'type': 'Feature', 'bbox': [-4.3932845, 55.796184, -4.0902182, 55.9204214], 'properties': {}}",791e00bcadc4615f,Glasgow,city
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Nordrhein-Westfalen, Deutschland","{'type': 'Feature', 'bbox': [5.8663566, 50.322572, 9.461595, 52.531417], 'properties': {}}",1ce1caa594aa7361,Nordrhein-Westfalen,admin
Deutschland,DE,"Düsseldorf, Deutschland","{'type': 'Feature', 'bbox': [6.688728, 51.124357, 6.939888, 51.352537], 'properties': {}}",b7d3c12268abd20e,Düsseldorf,city
Deutschland,DE,"Grafhorst, Deutschland","{'type': 'Feature', 'bbox': [10.903003, 52.422896, 10.981003, 52.471638], 'properties': {}}",1428110283105f61,Grafhorst,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,"Datteln, Deutschland","{'type': 'Feature', 'bbox': [7.239943, 51.61374, 7.4217211, 51.720674], 'properties': {}}",3fa18b684ca49861,Datteln,city
Deutschland,DE,"Heringsdorf, Deutschland","{'type': 'Feature', 'bbox': [14.078248, 53.915245, 14.226263, 53.993731], 'properties': {}}",5d75e9041e0c4e74,Heringsdorf,city
Schweden,SE,"Stockholm, Schweden","{'type': 'Feature', 'bbox': [17.7601322, 59.2271383, 18.1999856, 59.4402037], 'properties': {}}",d56c5babcffde8ef,Stockholm,city
Schweden,SE,Mynttorget,"{'type': 'Feature', 'bbox': [18.068546554388938, 59.326869368500624, 18.068546554388938, 59.326869368500624], 'properties': {}}",07d9c9c71d080001,Mynttorget,poi
Deutschland,DE,"Frankfurt am Main, Deutschland","{'type': 'Feature', 'bbox': [8.472715, 50.01552, 8.800496, 50.2269512], 'properties': {}}",c589d9d6ed38927c,Frankfurt am Main,city
Deutschland,DE,"Plattenburg, Deutschland","{'type': 'Feature', 'bbox': [11.883112, 52.875614, 12.209711, 53.082397], 'properties': {}}",949cc46c86bc3ac0,Plattenburg,city
Schweiz,CH,"Zürich, Schweiz","{'type': 'Feature', 'bbox': [8.448081, 47.3202171, 8.625442, 47.434721], 'properties': {}}",3acb748d0f1e9265,Zürich,city
Deutschland,DE,"Hockenheim, Deutschland","{'type': 'Feature', 'bbox': [8.455769, 49.30186, 8.604042, 49.359221], 'properties': {}}",b376625558c84057,Hockenheim,city
Deutschland,DE,"Halle (Saale), Deutschland","{'type': 'Feature', 'bbox': [11.856151, 51.402855, 12.088802, 51.543503], 'properties': {}}",699e7e72554fee2a,Halle (Saale),city
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Göttingen, Deutschland","{'type': 'Feature', 'bbox': [9.80043, 51.483171, 10.053668, 51.590803], 'properties': {}}",fcbb3c6e0a7eba22,Göttingen,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,Oberbaumbrücke,"{'type': 'Feature', 'bbox': [13.445709943771362, 52.50177658227869, 13.445709943771362, 52.50177658227869], 'properties': {}}",07d9db0282487000,Oberbaumbrücke,poi
Deutschland,DE,"Plattenburg, Deutschland","{'type': 'Feature', 'bbox': [11.883112, 52.875614, 12.209711, 53.082397], 'properties': {}}",949cc46c86bc3ac0,Plattenburg,city
Deutschland,DE,"Leiferde, Deutschland","{'type': 'Feature', 'bbox': [10.366417, 52.409819, 10.5045051, 52.47947], 'properties': {}}",65c4418932bf5389,Leiferde,city
Deutschland,DE,"Edemissen, Deutschland","{'type': 'Feature', 'bbox': [10.129605, 52.354009, 10.387565, 52.448852], 'properties': {}}",dcc1eb4435965813,Edemissen,city
Deutschland,DE,"Hannover, Deutschland","{'type': 'Feature', 'bbox': [9.604388, 52.305196, 9.918478, 52.454401], 'properties': {}}",48504653e183c91c,Hannover,city
Deutschland,DE,"Kuhstorf, Deutschland","{'type': 'Feature', 'bbox': [11.223294, 53.367137, 11.297403, 53.405906], 'properties': {}}",a6b65ea1075a988d,Kuhstorf,city
Deutschland,DE,"Witzeeze, Deutschland","{'type': 'Feature', 'bbox': [10.558482, 53.443332, 10.6370851, 53.470991], 'properties': {}}",4cfba8bbb766d5ca,Witzeeze,city
Deutschland,DE,"Danndorf, Deutschland","{'type': 'Feature', 'bbox': [10.875807, 52.413554, 10.936036, 52.460898], 'properties': {}}",a92295029f1ca9bf,Danndorf,city
Deutschland,DE,Brandenburger Tor,"{'type': 'Feature', 'bbox': [13.377785682678223, 52.516246979489246, 13.377785682678223, 52.516246979489246], 'properties': {}}",07d9daff8dc87002,Brandenburger Tor,poi
Belgien,BE,"Brüssel, Belgien","{'type': 'Feature', 'bbox': [4.3139889, 50.7963282, 4.4369472, 50.9137064], 'properties': {}}",0653bb913c88c1ea,Brüssel,city
Belgien,BE,"Etterbeek, België","{'type': 'Feature', 'bbox': [4.3789137, 50.8224274, 4.4114812, 50.8446771], 'properties': {}}",8f54da0b876827dc,Etterbeek,city
Belgien,BE,Belgien,"{'type': 'Feature', 'bbox': [2.5456398, 49.4972655, 6.4079065, 51.5050807], 'properties': {}}",78bfaf3f12c05982,Belgien,country
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,Invalidenpark,"{'type': 'Feature', 'bbox': [13.376111984252928, 52.529674849114286, 13.376111984252928, 52.529674849114286], 'properties': {}}",0fc3691e4b555000,Invalidenpark,poi
Deutschland,DE,Brandenburger Tor,"{'type': 'Feature', 'bbox': [13.377785682678223, 52.516246979489246, 13.377785682678223, 52.516246979489246], 'properties': {}}",07d9daff8dc87002,Brandenburger Tor,poi
Deutschland,DE,"Datteln, Deutschland","{'type': 'Feature', 'bbox': [7.239943, 51.61374, 7.4217211, 51.720674], 'properties': {}}",3fa18b684ca49861,Datteln,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Göttingen, Deutschland","{'type': 'Feature', 'bbox': [9.80043, 51.483171, 10.053668, 51.590803], 'properties': {}}",fcbb3c6e0a7eba22,Göttingen,city
Deutschland,DE,"München, Deutschland","{'type': 'Feature', 'bbox': [11.360589, 48.061634, 11.722918, 48.248124], 'properties': {}}",37439688c6302728,München,city
Deutschland,DE,"Bremen, Deutschland","{'type': 'Feature', 'bbox': [8.481599, 53.011035, 8.990593, 53.228969], 'properties': {}}",5b1a29f98ababf57,Bremen,city
Deutschland,DE,"Bielefeld, Deutschland","{'type': 'Feature', 'bbox': [8.3776387, 51.915656, 8.663387, 52.114588], 'properties': {}}",6002284889d67fa1,Bielefeld,city
Schweiz,CH,"Davos, Schweiz","{'type': 'Feature', 'bbox': [9.669419, 46.670387, 9.96734, 46.8596105], 'properties': {}}",dc4e13302cc5ef12,Davos,city
Schweiz,CH,World Economic Forum (WEF),"{'type': 'Feature', 'bbox': [9.831068515777588, 46.800896700226744, 9.831068515777588, 46.800896700226744], 'properties': {}}",0fc3440a0c541000,World Economic Forum (WEF),poi
Deutschland,DE,"Northeim, Niedersachsen","{'type': 'Feature', 'bbox': [9.416572, 51.550867, 10.163089, 51.947725], 'properties': {}}",b49e10bb940acdd5,Northeim,admin
Deutschland,DE,"Hanau, Deutschland","{'type': 'Feature', 'bbox': [8.862093, 50.075315, 9.03037, 50.195601], 'properties': {}}",faa4e664f4671795,Hanau,city
Frankreich,FR,"Lille, Frankreich","{'type': 'Feature', 'bbox': [3.016796, 50.6008054, 3.1263813, 50.6571427], 'properties': {}}",55ea4e5e9bb75976,Lille,city
Vereinigtes Königreich,GB,"Camden Town, London","{'type': 'Feature', 'bbox': [-0.213503, 51.512805, -0.105303, 51.572068], 'properties': {}}",5de8cffc145c486b,Camden Town,city
Deutschland,DE,"Langenfeld (Rheinland), Deutschland","{'type': 'Feature', 'bbox': [6.9027089, 51.067479, 7.000821, 51.14933], 'properties': {}}",6c9d261ae18b6ed2,Langenfeld (Rheinland),city
Deutschland,DE,"Syke, Deutschland","{'type': 'Feature', 'bbox': [8.731479, 52.8352842, 8.952216, 52.973946], 'properties': {}}",a81e93e88823b632,Syke,city
Deutschland,DE,"Mohrkirch, Deutschland","{'type': 'Feature', 'bbox': [9.662387, 54.6559475, 9.74339, 54.69778], 'properties': {}}",828aa0ee30f36741,Mohrkirch,city
Deutschland,DE,"Schenefeld, Deutschland","{'type': 'Feature', 'bbox': [9.78997, 53.584198, 9.868195, 53.615764], 'properties': {}}",38c2b3f780fd41aa,Schenefeld,city
Deutschland,DE,Hamburger Hafen | Port of Hamburg,"{'type': 'Feature', 'bbox': [9.96989831328392, 53.54367083141789, 9.96989831328392, 53.54367083141789], 'properties': {}}",07d9e61d71484001,Hamburger Hafen | Port of Hamburg,poi
Spanien,ES,"Madrid, Spanien","{'type': 'Feature', 'bbox': [-3.8890049, 40.3120713, -3.5180102, 40.6435181], 'properties': {}}",206c436ce43a43a3,Madrid,city
Spanien,ES,"Briviesca, España","{'type': 'Feature', 'bbox': [-3.4260304, 42.4808841, -3.2222158, 42.6138574], 'properties': {}}",ac2571cdd639d542,Briviesca,city
Frankreich,FR,"Biriatou, Frankreich","{'type': 'Feature', 'bbox': [-1.7599183, 43.2958602, -1.7058987, 43.3497503], 'properties': {}}",786eeb270c8a4847,Biriatou,city
Deutschland,DE,Geowissenschaftliches Zentrum (GZG),"{'type': 'Feature', 'bbox': [9.94705892274085, 51.55624632131357, 9.94705892274085, 51.55624632131357], 'properties': {}}",07d9cad7f4082001,Geowissenschaftliches Zentrum (GZG),poi
Deutschland,DE,"Düsseldorf, Deutschland","{'type': 'Feature', 'bbox': [6.688728, 51.124357, 6.939888, 51.352537], 'properties': {}}",b7d3c12268abd20e,Düsseldorf,city
Deutschland,DE,"Köln, Deutschland","{'type': 'Feature', 'bbox': [6.772567, 50.830287, 7.162373, 51.0849471], 'properties': {}}",8abc99434d4f5d28,Köln,city
Deutschland,DE,"Siegburg, Deutschland","{'type': 'Feature', 'bbox': [7.174178, 50.779767, 7.310495, 50.827895], 'properties': {}}",0b1ac542e43013b7,Siegburg,city
Deutschland,DE,"Idstein, Deutschland","{'type': 'Feature', 'bbox': [8.202707, 50.172726, 8.406193, 50.278361], 'properties': {}}",4c4e70b4c143497a,Idstein,city
Deutschland,DE,"Wiesbaden, Deutschland","{'type': 'Feature', 'bbox': [8.110593, 49.993707, 8.386548, 50.152029], 'properties': {}}",d9ab00bf39ffe714,Wiesbaden,city
Deutschland,DE,"Göttingen, Deutschland","{'type': 'Feature', 'bbox': [9.80043, 51.483171, 10.053668, 51.590803], 'properties': {}}",fcbb3c6e0a7eba22,Göttingen,city
Deutschland,DE,"Northeim, Niedersachsen","{'type': 'Feature', 'bbox': [9.416572, 51.550867, 10.163089, 51.947725], 'properties': {}}",b49e10bb940acdd5,Northeim,admin
Deutschland,DE,"Bissendorf, Deutschland","{'type': 'Feature', 'bbox': [8.121679, 52.202523, 8.326543, 52.320749], 'properties': {}}",540d5b1bf307a2aa,Bissendorf,city
Niederlande,NL,"Den Haag, Niederlande","{'type': 'Feature', 'bbox': [4.1903465, 52.0148713, 4.4224441, 52.1388646], 'properties': {}}",8cb67e5457853086,Den Haag,city
Deutschland,DE,"Warnow, Deutschland","{'type': 'Feature', 'bbox': [11.791579, 53.732214, 11.964092, 53.801391], 'properties': {}}",1cbc02ccd913f60d,Warnow,city
Deutschland,DE,Großer Saal,"{'type': 'Feature', 'bbox': [9.98425243516187, 53.54128030318326, 9.98425243516187, 53.54128030318326], 'properties': {}}",0fc33ba18a141001,Großer Saal,poi
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Wolfsburg, Deutschland","{'type': 'Feature', 'bbox': [10.647127, 52.316098, 10.906867, 52.49509], 'properties': {}}",e117fce907c54997,Wolfsburg,city
Deutschland,DE,"Werder (Havel), Deutschland","{'type': 'Feature', 'bbox': [12.802745, 52.29835, 12.968242, 52.460563], 'properties': {}}",ee687fb105b58bb5,Werder (Havel),city
Deutschland,DE,"Nörten-Hardenberg, Deutschland","{'type': 'Feature', 'bbox': [9.865412, 51.5999601, 10.057912, 51.673355], 'properties': {}}",cc69bf61cd414b95,Nörten-Hardenberg,city
Deutschland,DE,"Mieste, Deutschland","{'type': 'Feature', 'bbox': [11.137947, 52.433477, 11.258702, 52.508301], 'properties': {}}",9fd7eec2612afbd1,Mieste,city
Deutschland,DE,"Hannover, Deutschland","{'type': 'Feature', 'bbox': [9.604388, 52.305196, 9.918478, 52.454401], 'properties': {}}",48504653e183c91c,Hannover,city
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,"Herford, Deutschland","{'type': 'Feature', 'bbox': [8.558815, 52.057914, 8.75452, 52.1699833], 'properties': {}}",35075f4b19725175,Herford,city
Deutschland,DE,"Sohren, Deutschland","{'type': 'Feature', 'bbox': [7.281104, 49.912067, 7.337481, 49.954434], 'properties': {}}",8cfbf838f7406004,Sohren,city
Deutschland,DE,"Bernkastel-Kues, Deutschland","{'type': 'Feature', 'bbox': [6.976321, 49.892228, 7.104855, 49.9583791], 'properties': {}}",7353cd605a34a535,Bernkastel-Kues,city
Deutschland,DE,"Immert, Deutschland","{'type': 'Feature', 'bbox': [7.007142, 49.7563482, 7.039409, 49.7831148], 'properties': {}}",c810910e826ef4df,Immert,city
Deutschland,DE,"Solingen, Deutschland","{'type': 'Feature', 'bbox': [6.951184, 51.114231, 7.177184, 51.220387], 'properties': {}}",a815d02f947c131a,Solingen,city
Deutschland,DE,"Frankfurt am Main, Deutschland","{'type': 'Feature', 'bbox': [8.472715, 50.01552, 8.800496, 50.2269512], 'properties': {}}",c589d9d6ed38927c,Frankfurt am Main,city
Deutschland,DE,"Karstädt, Deutschland","{'type': 'Feature', 'bbox': [11.550798, 53.071234, 11.852885, 53.244452], 'properties': {}}",8b76aad72f16b632,Karstädt,city
Deutschland,DE,"Löhne, Deutschland","{'type': 'Feature', 'bbox': [8.663389, 52.1493482, 8.789086, 52.251786], 'properties': {}}",b28bffcbb6678df4,Löhne,city
Deutschland,DE,"Ludwigslust, Deutschland","{'type': 'Feature', 'bbox': [11.321516, 53.256143, 11.542975, 53.372479], 'properties': {}}",ce7bc5b8c2e76595,Ludwigslust,city
Deutschland,DE,"Gresse, Deutschland","{'type': 'Feature', 'bbox': [10.699155, 53.404538, 10.794228, 53.464263], 'properties': {}}",55cdecd4a44a2656,Gresse,city
Dänemark,DK,"Kopenhagen, Dänemark","{'type': 'Feature', 'bbox': [12.453064, 55.613717, 12.6522012, 55.731834], 'properties': {}}",936b83f20956cd4c,Kopenhagen,city
Deutschland,DE,"Flensburg, Deutschland","{'type': 'Feature', 'bbox': [9.35735, 54.751795, 9.506812, 54.824321], 'properties': {}}",46a10847a0dd9370,Flensburg,city
Deutschland,DE,"Bad Wilsnack, Deutschland","{'type': 'Feature', 'bbox': [11.828412, 52.928911, 12.030798, 53.010734], 'properties': {}}",91d0e211abe975eb,Bad Wilsnack,city
Deutschland,DE,"Söhlde, Deutschland","{'type': 'Feature', 'bbox': [10.13158, 52.116815, 10.264845, 52.234681], 'properties': {}}",857cc68cdee096f9,Söhlde,city
Deutschland,DE,"Northeim, Deutschland","{'type': 'Feature', 'bbox': [9.889945, 51.641417, 10.11941, 51.789411], 'properties': {}}",3ba0c3df01e780e5,Northeim,city
Deutschland,DE,"Weyhe, Deutschland","{'type': 'Feature', 'bbox': [8.767895, 52.952427, 8.932861, 53.040692], 'properties': {}}",a2e61115c9bb65d4,Weyhe,city
