created_at,id,withheld_x,author_id,conversation_id,text,retweet_count,reply_count,like_count,quote_count,media_keys,user_created_at,description,location,name,pinned_tweet_id,profile_image_url,protected,url,username,verified,withheld_y,followers_count,following_count,tweet_count,listed_count
2022-05-15 14:31:49+00:00,1525846416119283715,,59386332,1.5258464161192837e+18,RT @arikring: @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist @AdamRogers2030 @ReclaimAnglesea @debraruh @HansLak @SusanHeaney,935.0,0.0,0.0,0.0,,2009-07-23 06:53:09+00:00,"Arik Ring MSc, Expert Consultant. #Solar & #Cleantech Innovation, #Energy Efficiency, Heat & Power, HVAC, Turbomachinery.
Energy Solutions for the 21st Century",Tel Aviv,Arik Ring - Energy Engineering Expert,5.863020809665946e+17,https://pbs.twimg.com/profile_images/1244667721700302849/LweE0_BV_normal.jpg,False,https://t.co/1RUhOdrXEs,arikring,False,,89761,61349,31362,1451
2022-06-01 08:59:40+00:00,1531923422468513794,,16958590,1.5319234224685138e+18,"RT @Frentzhart2: Die Kohleverstromung führt uns in die Klimakatastrophe, sie muss beendet werden endcoal, 
dafür steht die 1,5 Grad Gre",8.0,0.0,0.0,0.0,,2008-10-24 22:56:34+00:00,"Linker, neuronaler Informationskatalysator.
Union + AFDP sind wie sie sind.
Schlimmer sind die Verräter SPD + Grüne!","Ruhrpott, Herz Europas ",das corax,6.87034713366786e+17,https://pbs.twimg.com/profile_images/512839136118456320/qnifb16v_normal.png,False,https://t.co/UeilG9U04y,coraxaroc,False,,2517,1975,193674,266
2022-06-01 08:54:26+00:00,1531922104827904000,,14573771,1.531922104827904e+18,"RT @Frentzhart2: Die Kohleverstromung führt uns in die Klimakatastrophe, sie muss beendet werden endcoal, 
dafür steht die 1,5 Grad Gre",8.0,0.0,0.0,0.0,,2008-04-28 19:18:16+00:00,"Oft versucht, meist gescheitert, gebe nicht auf.
Er/he cis bi white autistic
#TeamAntifa #TeamScience
#BlackLivesMatter #FightAntisemitism  #FightABA #Asatru",Hamburg,MartinM,,https://pbs.twimg.com/profile_images/1380592346606211075/HDlzi787_normal.jpg,False,https://t.co/G4TeUtZb6f,hrafnsgaldr,False,,906,1673,57290,34
2022-06-01 07:50:03+00:00,1531905904005767168,,57974615,1.5319059040057672e+18,"RT @Frentzhart2: Die Kohleverstromung führt uns in die Klimakatastrophe, sie muss beendet werden endcoal, 
dafür steht die 1,5 Grad Gre",8.0,0.0,0.0,0.0,,2009-07-18 16:49:50+00:00,"Developer, Gamer, Reader, like to travel #noafd #nonazis",Germany,Frank Schenk,1.4438660972000215e+18,https://pbs.twimg.com/profile_images/1375058601409179648/br8yeG6a_normal.jpg,False,https://t.co/GuTi6dD7Sk,Earlchaos,False,,702,1527,17647,17
2022-05-31 18:11:21+00:00,1531699869349728256,,2317537004,1.5316998693497283e+18,RT @arikring: @AmazingChevVolt @JoYohana @Jackthelad1947 @OLDGRAHAM1 @mwt2008 @MsLonesomeBlues @FSS_Tech @ProfRayWills @kashthefuturist @Pa,862.0,0.0,0.0,0.0,,2014-01-29 17:40:50+00:00,,,ron 🇵🇭🇺🇦🌏🌸🎀💖,1.530667392392917e+18,https://pbs.twimg.com/profile_images/1522224172126343170/Y6mVoJK9_normal.jpg,False,,JohnronP,False,,1164,2849,71051,19
2022-05-31 15:57:27+00:00,1531666174567763980,,90272103,1.531666174567764e+18,RT @arikring: @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Picca,137.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-30 14:04:01+00:00,1531275238712950786,,90272103,1.5312752387129508e+18,RT @arikring: @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Piccard @HansLak @THEnergyNet @char,327.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-29 09:18:36+00:00,1530841025224245249,,90272103,1.5308410252242452e+18,RT @arikring: @AmandaRay02 @netsy01 @JukkaPSeppl @Aqualyra @AmazingChevVolt @seth_leitman @Jackthelad1947 @jellsmoor @wernerkeil @JMPyper @,511.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-29 08:35:25+00:00,1530830155043807232,,90272103,1.5308301550438072e+18,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi,958.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-28 19:15:27+00:00,1530628840351047680,,90272103,1.5306288403510477e+18,RT @arikring: @TXsharon @TheRealNumber6 @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb,1351.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-27 13:48:34+00:00,1530184187084414976,,90272103,1.530184187084415e+18,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi,306.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-26 08:36:45+00:00,1529743327897198592,,90272103,1.5297433278971986e+18,RT @arikring: @cberrl @DawnRoseTurner @C37H42Cl2N2O6 @RuthPtn @ZacharyPBeasley @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist,464.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-24 09:33:26+00:00,1529032819611250689,,90272103,1.5290328196112507e+18,RT @arikring: @jellsmoor @GreavesHolden @JacobaHollander @AmazingChevVolt @JoYohana @Jackthelad1947 @OLDGRAHAM1 @mwt2008 @MsLonesomeBlues @,683.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-22 09:13:07+00:00,1528302930255814656,,90272103,1.5283029302558147e+18,RT @arikring: @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @stracma @radue,118.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-21 08:27:39+00:00,1527929100366663680,,90272103,1.5279291003666637e+18,RT @arikring: @Zalmodegicos @RuthPtn @DawnRoseTurner @ToddMcKissick @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist @AdamRoger,415.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-21 08:26:53+00:00,1527928906866728960,,90272103,1.527928906866729e+18,RT @arikring: @Zalmodegicos @RuthPtn @DawnRoseTurner @ToddMcKissick @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist @AdamRoger,834.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-19 09:23:16+00:00,1527218319329198081,,90272103,1.527218319329198e+18,RT @arikring: @AmandaRay02 @netsy01 @JukkaPSeppl @Aqualyra @AmazingChevVolt @seth_leitman @Jackthelad1947 @jellsmoor @wernerkeil @JMPyper @,511.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-19 09:19:01+00:00,1527217250452873217,,90272103,1.5272172504528732e+18,RT @arikring: @TheRealNumber6 @RisePDX @Jackthelad1947 @seth_leitman @debraruh @charluv2011 @wernerkeil @pegb_ @SaleemulHuq @stracma @radue,228.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-15 18:24:41+00:00,1525905021015101441,,90272103,1.5259050210151014e+18,RT @arikring: @MarcVegan @ECOWARRIORSS @JJ_Angelus @dotcommodity @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @P,195.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-15 18:20:46+00:00,1525904035898920961,,90272103,1.525904035898921e+18,RT @arikring: @Jackthelad1947 @NeurozoInnovat1 @ristori20 @kashthefuturist @AdamRogers2030 @ReclaimAnglesea @debraruh @HansLak @SusanHeaney,935.0,0.0,0.0,0.0,,2009-11-15 23:21:06+00:00,Founder EDS Bilisim #Marketing #DigitalInfluencer #SocialMedia #ClimateChange #ElectricVehicle #Mobile  #Lithium https://t.co/ngi6L9PdHp,Turkey / İstanbul,Engin Dikmen,,https://pbs.twimg.com/profile_images/1295083314324398081/9ZjJ3gSg_normal.jpg,False,https://t.co/phCA0vdMwI,gezgintrk,False,,12217,7888,567393,6625
2022-05-31 03:05:53+00:00,1531472004880257029,,210220381,1.531472004880257e+18,RT @arikring: @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Picca,137.0,0.0,0.0,0.0,,2010-10-30 21:45:39+00:00,"THE GREAT VEGETA, PRINCE OF THE SAIYAJINS, LOVER OF THE FIGHTS PSYCHO, REGGAE, SURF, SKA. I'LL BREAK YOUR HEART IF I HAVE TIME ♪♫♩♬ ... COMPUTOLOGY — #BUAP #FCC",VEGETA PLANET,VEGETA Computer #CES2022,8.181505863905608e+17,https://pbs.twimg.com/profile_images/1134879644375769089/RCCXsqyn_normal.png,False,https://t.co/5ri4vkVaTw,TACHOUHONER,False,,2374,4381,181199,48
2022-05-31 02:09:20+00:00,1531457770821672961,,2415478665,1.531457770821673e+18,RT @arikring: @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Picca,137.0,0.0,0.0,0.0,,2014-03-16 15:42:08+00:00,"#WomenInPower #influencer  #Finance #Energy #Mining
https://t.co/N4KYbSCCFW","(34) Barcelona, España🇪🇦🇪🇺",Kaneza Diane 🌍🇪🇺🇪🇦,1.3981488653632635e+18,https://pbs.twimg.com/profile_images/1517265351817498631/4prH9w1V_normal.jpg,False,,KanezaDiane,False,,20406,16621,146861,260
2022-05-15 11:16:36+00:00,1525797289469558785,,2415478665,1.5257972894695588e+18,RT @arikring: @TXsharon @TheRealNumber6 @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb,322.0,0.0,0.0,0.0,,2014-03-16 15:42:08+00:00,"#WomenInPower #influencer  #Finance #Energy #Mining
https://t.co/N4KYbSCCFW","(34) Barcelona, España🇪🇦🇪🇺",Kaneza Diane 🌍🇪🇺🇪🇦,1.3981488653632635e+18,https://pbs.twimg.com/profile_images/1517265351817498631/4prH9w1V_normal.jpg,False,,KanezaDiane,False,,20406,16621,146861,260
2022-05-30 23:23:35+00:00,1531416058359324679,,79205882,1.5306243819568538e+18,"@Cornell 
PeopleNotProfit
FightFor1Point5
SchoolStrike4Climate
FridaysForFuture
FlattenTheCurve 
FaceTheClimateEmergency 
FireDrillFriday
NoFear
UniteBehindTheScience
GlobalClimateJustice 
ExtinctionRebellion
ZEROHOUR
Women4Climate
Cities4Climate
Divest
EndCoal",0.0,0.0,0.0,0.0,,2009-10-02 15:17:47+00:00,Develop solutions to mitigate and adapt to climate change,"Boston, Massachusetts",Thomas Blaser,,https://pbs.twimg.com/profile_images/546534283/blue_tie_square_normal.jpg,False,http://t.co/dYGgZLL4Le,tweeting4earth,False,,746,1849,2505,37
2022-05-30 15:56:01+00:00,1531303425790693377,,1109409812088045568,1.5313034257906934e+18,RT @MalaZimtig: @subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @E,9.0,0.0,0.0,0.0,,2019-03-23 11:01:25+00:00,Über 80% der WählerInnen haben bei der #BTW21 gegen den Kampf gegen die #Klimakatastrophe gestimmt ⏩#SustainableExtinction,Drensteinfurt ,🚦- Tierchen ¦¦ #SystemChangeNotClimateChange,1.3707603385604055e+18,https://pbs.twimg.com/profile_images/1454345189800222722/pI02sy2z_normal.jpg,False,https://t.co/Jr8T1VJosw,_klimanotstand_,False,,2250,97,66574,43
2022-05-16 18:04:55+00:00,1526262432926154757,,1109409812088045568,1.5262624329261548e+18,"RT @KathrinAnna: Ein Stopp der Investitionen in Fossile Energien werden entscheident sein um die Klimakrise aufhalten zu können

Dazu konn",16.0,0.0,0.0,0.0,,2019-03-23 11:01:25+00:00,Über 80% der WählerInnen haben bei der #BTW21 gegen den Kampf gegen die #Klimakatastrophe gestimmt ⏩#SustainableExtinction,Drensteinfurt ,🚦- Tierchen ¦¦ #SystemChangeNotClimateChange,1.3707603385604055e+18,https://pbs.twimg.com/profile_images/1454345189800222722/pI02sy2z_normal.jpg,False,https://t.co/Jr8T1VJosw,_klimanotstand_,False,,2250,97,66574,43
2022-05-30 12:59:58+00:00,1531259122414395393,,816401586087927808,1.5312591224143954e+18,RT @MalaZimtig: @subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @E,9.0,0.0,0.0,0.0,,2017-01-03 21:51:20+00:00,"Vegan, Feminist, Antifaschist, #BLM, #BGE, #Bürgerrat, #XR",Unbekannt,"HeadSoccer #Klimagerechtigkeit 1,5 Grad",1.4673713101080044e+18,https://pbs.twimg.com/profile_images/1488794705450213379/CEB3oELN_normal.jpg,False,https://t.co/dxAnt3wsC8,HeadSoccer_Main,False,,930,1431,127044,4
2022-05-30 12:37:42+00:00,1531253519281537024,,1435749782,1.531253519281537e+18,RT @MalaZimtig: @subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @E,9.0,0.0,0.0,0.0,,2013-05-17 14:01:52+00:00,"The Artist formerly known as Tadzio M, now back.

For hedocommunism & climatejustice!

Newsletter: https://t.co/bM9o4u9nd3
He who must not be named (on Twitter)",berlin,FaggotsForFuture ✊🌈✊,1.528769896154288e+18,https://pbs.twimg.com/profile_images/1530281038026506240/1dg7TM1Y_normal.jpg,False,https://t.co/bM9o4u9nd3,RealTadzioM,False,,2466,1424,20061,13
2022-05-30 12:22:29+00:00,1531249688829206530,,112526774,1.5312496888292065e+18,RT @MalaZimtig: @subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @E,9.0,0.0,0.0,0.0,,2010-02-08 20:40:27+00:00,"CDO, Digital Transformation & Innovation Advisor, Mobility of the Future, Enterprise Architect, Program & Project Manager. Born CO2 Level was @322 ppm. #AITask.","Cologne Area, Germany",Michael Kunz,1.5319086349129032e+18,https://pbs.twimg.com/profile_images/3083361060/e797180e541e638cbdc98472c4ed5376_normal.jpeg,False,,Michael_Kunz,False,,4513,4996,481597,362
2022-05-30 12:20:40+00:00,1531249230891065345,,77998228,1.5312492308910653e+18,RT @MalaZimtig: @subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @E,9.0,0.0,0.0,0.0,,2009-09-28 12:17:36+00:00,"Kohlekraftwerk, Klima, Bürgerinitiativen, Kohle, Protest",Allen neuen Kohlekraftwerken,Kohle-Protest,,https://pbs.twimg.com/profile_images/440760676/aktionslogo_ka_demos2008_webgroesse_normal.jpg,False,https://t.co/v35DK9dE3H,kohleprotest,False,,4549,1788,32167,143
2022-05-30 12:08:16+00:00,1531246111133818880,,709166477937496064,1.531246111133819e+18,RT @arikring: @TXsharon @TheRealNumber6 @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb,266.0,0.0,0.0,0.0,,2016-03-13 23:57:18+00:00,🇯🇵/🇵🇭 (1 ) SIMPLY CONNECTING IS A SUCCESS (RETRIEVE ACCOUNT),,@aurora_umezawa🎗,,https://pbs.twimg.com/profile_images/1468662064277176322/-djX7JA4_normal.jpg,False,,AuroraUmezawa,False,,969,2053,90209,2
2022-05-30 12:08:08+00:00,1531246078107955201,,709166477937496064,1.5312460781079552e+18,RT @arikring: @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Piccard @HansLak @THEnergyNet @char,327.0,0.0,0.0,0.0,,2016-03-13 23:57:18+00:00,🇯🇵/🇵🇭 (1 ) SIMPLY CONNECTING IS A SUCCESS (RETRIEVE ACCOUNT),,@aurora_umezawa🎗,,https://pbs.twimg.com/profile_images/1468662064277176322/-djX7JA4_normal.jpg,False,,AuroraUmezawa,False,,969,2053,90209,2
2022-05-17 17:14:37+00:00,1526612162168229890,,709166477937496064,1.52661216216823e+18,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi,584.0,0.0,0.0,0.0,,2016-03-13 23:57:18+00:00,🇯🇵/🇵🇭 (1 ) SIMPLY CONNECTING IS A SUCCESS (RETRIEVE ACCOUNT),,@aurora_umezawa🎗,,https://pbs.twimg.com/profile_images/1468662064277176322/-djX7JA4_normal.jpg,False,,AuroraUmezawa,False,,969,2053,90209,2
2022-05-30 12:05:22+00:00,1531245379009794048,,1126217279136509952,1.530949867429847e+18,"@subversive_th @RealTadzioM @lgbeutin @LuetziBleibt @kohleprotest @BlockNeurath @Ende__Gelaende @aufbaumen @rweenteignen @EG_Koeln @FAUKoeln @iLKoeln @antifa_ak_koeln @KolnOmas @AufstandLastGen @FFF_Koeln @futurefridaysDO @parentskoeln Noch ist Zeit, den @gruenenrw Druck zu machen: EndCoal und AlleDörferBleiben
Sollten sie als SchwarzGrün die Räumung von LütziLebt wagen, werden wir da sein: Lasst uns mit Tausenden Lützi verteidigen und damit auch DieGruenen delegitimieren und ihre Politik angreifen",9.0,1.0,11.0,0.0,,2019-05-08 20:08:18+00:00,"Ein Mensch, nicht mehr. Aber auch nicht weniger.",,Mala,,https://pbs.twimg.com/profile_images/1207939603094593537/rxhnGVVg_normal.jpg,False,,MalaZimtig,False,,160,235,10549,0
2022-05-30 11:47:40+00:00,1531240927812980738,,779513335393968128,1.5312409278129807e+18,RT @arikring: @TXsharon @TheRealNumber6 @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb,266.0,0.0,0.0,0.0,,2016-09-24 02:50:36+00:00,Noticias,,Ene,1.421947596327764e+18,https://pbs.twimg.com/profile_images/1524417712046309378/us0MifBy_normal.jpg,False,,ene3112,False,,2247,1567,218089,117
2022-05-28 19:01:08+00:00,1530625234306338816,,779513335393968128,1.5306252343063388e+18,RT @arikring: @Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi,281.0,0.0,0.0,0.0,,2016-09-24 02:50:36+00:00,Noticias,,Ene,1.421947596327764e+18,https://pbs.twimg.com/profile_images/1524417712046309378/us0MifBy_normal.jpg,False,,ene3112,False,,2247,1567,218089,117
2022-05-16 16:22:56+00:00,1526236766981787648,,779513335393968128,1.5262367669817876e+18,RT @arikring: @TXsharon @RisePDX @Jackthelad1947 @HansLak @seth_leitman @debraruh @charluv2011 @TimGuinee @wernerkeil @pegb_ @SaleemulHuq @,618.0,0.0,0.0,0.0,,2016-09-24 02:50:36+00:00,Noticias,,Ene,1.421947596327764e+18,https://pbs.twimg.com/profile_images/1524417712046309378/us0MifBy_normal.jpg,False,,ene3112,False,,2247,1567,218089,117
2022-05-30 11:40:59+00:00,1531239245544755200,,824903725,1.5312392455447552e+18,RT @arikring: @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Piccard @HansLak @THEnergyNet @char,327.0,0.0,0.0,0.0,,2012-09-15 09:21:58+00:00,"The thing's hollow―it goes on forever―and―oh my God!―it's full of stars!(D.Bowman)★String theorists don't make predictions, they make excuses.(R.Feynman)#COSMOS",,sig_yok,1.5033316287303967e+18,https://pbs.twimg.com/profile_images/783645486204923904/C_aM0yZg_normal.jpg,False,https://t.co/A9JNxz17nR,yoksig,False,,8123,6380,155743,110
2022-05-30 11:04:05+00:00,1531229956394688513,,999940119967797248,1.5312299563946885e+18,RT @arikring: @dotcommodity @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturis,1109.0,0.0,0.0,0.0,,2018-05-25 09:07:57+00:00,"Electrical & Computer Engineering 💡 Manchester United ❤️ McLaren F1 🧡 Renewable Energy, Smart Grids & Data-driven Solutions ☀️⚡️","Beirut, Lebanon",Mohamad Chehade,,https://pbs.twimg.com/profile_images/1528678912498311168/MearVjxL_normal.jpg,False,,MFHChehade,False,,45,191,438,0
2022-05-30 07:39:17+00:00,1531178416938045441,,437085205,1.5311784169380454e+18,RT @arikring: @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @MsLonesomeBlues @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Picca,909.0,0.0,0.0,0.0,,2011-12-15 00:19:19+00:00,"New's, Information & Opinion / Interactive On Surging Global #ElectricFueledVehicle, #RenewableEnergy, #EnergyStorage, #Sustainability, #AI & #IoT Industry's",,Thomas J Thias / Clean Energy Retort™ 517-749-0532,1.5084747221195284e+18,https://pbs.twimg.com/profile_images/1708625808/Motor_City_Volt_normal.jpg,False,,AmazingChevVolt,False,,7083,7791,587748,1306
2022-05-30 07:11:17+00:00,1531171373594431488,,437085205,1.5311713735944315e+18,RT @arikring: @Totalrecoverys1 @THEnergyNet @AmazingChevVolt @Jackthelad1947 @mwt2008 @FSS_Tech @ProfRayWills @kashthefuturist @Paula_Picca,137.0,0.0,0.0,0.0,,2011-12-15 00:19:19+00:00,"New's, Information & Opinion / Interactive On Surging Global #ElectricFueledVehicle, #RenewableEnergy, #EnergyStorage, #Sustainability, #AI & #IoT Industry's",,Thomas J Thias / Clean Energy Retort™ 517-749-0532,1.5084747221195284e+18,https://pbs.twimg.com/profile_images/1708625808/Motor_City_Volt_normal.jpg,False,,AmazingChevVolt,False,,7083,7791,587748,1306
