id,author_id,created_at,geo,retweet_count,reply_count,like_count,qoute_count,text,entities,context_annotations
1227193311347253251,1072187272815149057,2020-02-11 11:31:00+00:00,,105,13,560,12,"+++ EXKLUSIV +++ 
Livebilder von @peteraltmaier und @AndiScheuer nach der Ankündigung, dass #FridaysForFuture am 24.04 zum #GlobalStrike aufruft:
https://t.co/Kc42vCzRAn","{'urls': [{'start': 146, 'end': 169, 'url': 'https://t.co/Kc42vCzRAn', 'expanded_url': 'https://twitter.com/kaffeecup/status/1226883570142150656/video/1', 'display_url': 'pic.twitter.com/Kc42vCzRAn', 'media_key': '7_1226883540417118208'}], 'hashtags': [{'start': 92, 'end': 109, 'tag': 'FridaysForFuture'}, {'start': 123, 'end': 136, 'tag': 'GlobalStrike'}], 'mentions': [{'start': 33, 'end': 47, 'username': 'peteraltmaier', 'id': '378693834'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '887730612060082176', 'name': 'Andreas Scheuer', 'description': 'Andreas Scheuer'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '887730612060082176', 'name': 'Andreas Scheuer', 'description': 'Andreas Scheuer'}}]"
1227186531829415937,1072187272815149057,2020-02-11 11:04:03+00:00,,327,33,1795,12,"14 Monate #FridaysForFuture:
– Stimme der Wissenschaft verstärkt
– Klimakrise zum Top-Thema gemacht
– 3,2 Mio. Teilnehmer*innen in DE mobilisiert

14 Monate GroKo:
– CO2-Steuer versaut
– Kohleausstieg verzögert
– Verkehrswende ... LOL

Wir sehen uns beim nächsten #GlobalStrike.","{'hashtags': [{'start': 10, 'end': 27, 'tag': 'FridaysForFuture'}, {'start': 264, 'end': 277, 'tag': 'GlobalStrike'}]}",[]
1227185717857615872,1072187272815149057,2020-02-11 11:00:49+00:00,,213,6,662,10,"┏━━┓┏━━┓┏━━┓┏━━┓
┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃
┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃
 #GlobalStrike: April 24th
┃┏━┛┃┃┃┃┃┏━┛┃┃┃┃
┃┗━┓┃┗┛┃┃┗━┓┃┗┛┃
┗━━┛┗━━┛┗━━┛┗━━┛
  #FRIDAYSFORFUTURE","{'hashtags': [{'start': 52, 'end': 65, 'tag': 'GlobalStrike'}, {'start': 131, 'end': 148, 'tag': 'FRIDAYSFORFUTURE'}]}",[]
1226851547780395008,1072187272815149057,2020-02-10 12:52:57+00:00,,218,6,710,16,"BREAKING: Our next global #ClimateStrike will take place on April 24th! While millions have protested last year, world emissions are still on the rise. Let us turn up the pressure and make 2020 the year of climate action. See you on the streets! #FridaysForFuture","{'hashtags': [{'start': 26, 'end': 40, 'tag': 'ClimateStrike'}, {'start': 246, 'end': 263, 'tag': 'FridaysForFuture'}]}",[]
1226846575038779392,1072187272815149057,2020-02-10 12:33:11+00:00,,806,101,2215,63,++ EIL ++ Am 24. April findet der nächste globale Klimastreik von #FridaysForFuture statt. In Deutschland blockiert unsere Regierung die Verkehrswende &amp; will 2020  ein neues Kohlekraftwerk ans Netz nehmen. Für Klimagerechtigkeit hier &amp; weltweit werden wir noch unbequemer! 💪,"{'hashtags': [{'start': 66, 'end': 83, 'tag': 'FridaysForFuture'}]}",[]
1225843860875751425,1072187272815149057,2020-02-07 18:08:46+00:00,,161,19,642,7,"Yesterday: 18.3°C measured in Antarctica – the hottest day on record
Today: 60th consecutive week of #FridaysForFuture in Germany

This movement won't stop – so better start acting now.","{'annotations': [{'start': 30, 'end': 39, 'probability': 0.8698, 'type': 'Place', 'normalized_text': 'Antarctica'}, {'start': 122, 'end': 128, 'probability': 0.9811, 'type': 'Place', 'normalized_text': 'Germany'}], 'hashtags': [{'start': 101, 'end': 118, 'tag': 'FridaysForFuture'}]}","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1225783642489671682', 'name': 'Antarctica registers its hottest temperature on record, research station says', 'description': 'The Esperanza base reported a record of 18.3°C (65°F) at one site on Thursday, beating the previous high by 0.8°C. The World Meteorological Organization will set up an expert panel to verify the finding.'}}]"
1225754229693919233,1072187272815149057,2020-02-07 12:12:36+00:00,,56,9,442,1,Freitag ist Streiktag!💪#FridaysForFuture https://t.co/shn65ZOMcr,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/shn65ZOMcr', 'expanded_url': 'https://twitter.com/fff_bodensee/status/1225736855112617984', 'display_url': 'twitter.com/fff_bodensee/s…'}], 'hashtags': [{'start': 23, 'end': 40, 'tag': 'FridaysForFuture'}]}",[]
1225061412969512962,1072187272815149057,2020-02-05 14:19:36+00:00,,64,0,0,0,"RT @fff_muc: Mehrere hundert Aktivisti aus ganz Deutschland demonstrieren Heute in München gegen @Siemens Entscheidung, eins der größten Ko…","{'mentions': [{'start': 3, 'end': 11, 'username': 'fff_muc', 'id': '1083421737574977536'}, {'start': 97, 'end': 105, 'username': 'Siemens', 'id': '294120449'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026461380', 'name': 'Siemens'}}]"
1225054305880768512,1072187272815149057,2020-02-05 13:51:21+00:00,,88,0,0,0,"RT @F4F_thueringen: Thüringens Parlament hat einen neuen Ministerpräsidenten gewählt. Schockierend ist, dass CDU und FDP dazu auf die Stimm…","{'mentions': [{'start': 3, 'end': 18, 'username': 'F4F_thueringen', 'id': '1091461234623422464'}]}",[]
1225054184250204160,1072187272815149057,2020-02-05 13:50:52+00:00,,596,180,3337,41,"Wer mit der faschistischen AfD gemeinsame Sache macht, tritt Demokratie &amp; Menschenwürde mit Füßen. Ein Blick in die Vergangenheit reicht, um zu sehen, dass wir gesellschaftliche Aufgaben nie zusammen mit Faschisten angehen dürfen.
Dieser Tag ist eine Schande für die Demokratie.",None,[]
1225042776670326784,1072187272815149057,2020-02-05 13:05:32+00:00,,11,2,87,0,"“Auch Sie bewegen sich in den Mustern, die uns auf die Straßen treiben. Wenn es über Ankündigungen zum Klimaschutz hinausgehen muss, treffen auch Sie weiterhin die falsche Wahl. Die Adani-Kohlemine in Australien ist da nur die Spitze des Eisbergs” – @helenamarschalI #StopAdani","{'mentions': [{'start': 250, 'end': 266, 'username': 'helenamarschalI', 'id': '1147186966036963328'}], 'hashtags': [{'start': 267, 'end': 277, 'tag': 'StopAdani'}]}",[]
1225041651900375041,1072187272815149057,2020-02-05 13:01:04+00:00,,86,12,248,5,🔴 Live: #StopAdani Demo vor der #Siemens-Hauptversammlung in München https://t.co/hP5aSFO6Yr,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/hP5aSFO6Yr', 'expanded_url': 'https://www.pscp.tv/w/cQq0EDFvUEVMT3JYVkxPamR8MWxEeExnWnFxZXpKbQOdG9FlzlyxQxGxCvhGPsp5dognpq-0RU6iAGfOtIBA', 'display_url': 'pscp.tv/w/cQq0EDFvUEVM…', 'status': 200, 'unwound_url': 'https://www.pscp.tv/w/cQq0EDFvUEVMT3JYVkxPamR8MWxEeExnWnFxZXpKbQOdG9FlzlyxQxGxCvhGPsp5dognpq-0RU6iAGfOtIBA'}], 'hashtags': [{'start': 8, 'end': 18, 'tag': 'StopAdani'}, {'start': 32, 'end': 40, 'tag': 'Siemens'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026461380', 'name': 'Siemens'}}]"
1225030298175442947,1072187272815149057,2020-02-05 12:15:57+00:00,,79,18,393,9,"Da @JoeKaeser sagt, dass Protest allein nichts bringe, eine Klarstellung zur Rollenverteilung:

Protestbewegung:📢Protest

CEO:📝Konzern leiten

Die Verträge Ihres Konzerns mit Adani bedrohen unsere Zukunft, deshalb protestieren wir, Herr Kaeser #StopAdani
https://t.co/lB3SlULq3P","{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/lB3SlULq3P', 'expanded_url': 'https://twitter.com/lara_eck/status/1224978262457307136/video/1', 'display_url': 'pic.twitter.com/lB3SlULq3P', 'media_key': '7_1224978156626628608'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'JoeKaeser', 'id': '874647878060445696'}], 'hashtags': [{'start': 244, 'end': 254, 'tag': 'StopAdani'}]}",[]
1225014927112441859,1072187272815149057,2020-02-05 11:14:52+00:00,,65,11,437,2,Almanmove: Für 18 Millionen Euro den CO2-Austoß von Australien zu verdoppeln. #StopAdani,"{'hashtags': [{'start': 78, 'end': 88, 'tag': 'StopAdani'}]}",[]
1224924540586860546,1072187272815149057,2020-02-05 05:15:43+00:00,,80,13,371,6,"Es ist soweit! Ab 08:00 ruft @fff_muc vor der Olympiahalle zur Menschenkette auf – um 14:00 dann am selben Ort zur großen Demonstration. Zeigen wir @JoeKaeser, dass sein Kohle-Kurs keine Zukunft hat! #SiemensFuelsFires https://t.co/CrDUsLeVJE","{'urls': [{'start': 219, 'end': 242, 'url': 'https://t.co/CrDUsLeVJE', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1224924540586860546/photo/1', 'display_url': 'pic.twitter.com/CrDUsLeVJE', 'media_key': '3_1224924522282979328'}, {'start': 219, 'end': 242, 'url': 'https://t.co/CrDUsLeVJE', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1224924540586860546/photo/1', 'display_url': 'pic.twitter.com/CrDUsLeVJE', 'media_key': '3_1224924532194140162'}], 'mentions': [{'start': 29, 'end': 37, 'username': 'fff_muc', 'id': '1083421737574977536'}, {'start': 148, 'end': 158, 'username': 'JoeKaeser', 'id': '874647878060445696'}], 'hashtags': [{'start': 200, 'end': 218, 'tag': 'SiemensFuelsFires'}]}",[]
1224780797397360641,1072187272815149057,2020-02-04 19:44:32+00:00,,104,12,325,5,"GLEICH: Um 21:00 Uhr decken @Frontal21 &amp; @correctiv_org im ZDF in ihrer Untercover-Recherche den Einfluss amerikanischer Klimawandelleugner*innen auf – und zeigen u.a. auch, was die Bestrebungen mit der AfD zutun haben. Einschalten! #HeartlandLobby
https://t.co/Cg4TLhwbDx","{'urls': [{'start': 253, 'end': 276, 'url': 'https://t.co/Cg4TLhwbDx', 'expanded_url': 'https://correctiv.org/top-stories/2020/02/04/die-heartland-lobby/', 'display_url': 'correctiv.org/top-stories/20…'}], 'mentions': [{'start': 28, 'end': 38, 'username': 'frontal21', 'id': '1418142166371733505'}, {'start': 45, 'end': 59, 'username': 'correctiv_org', 'id': '2301638324'}], 'hashtags': [{'start': 237, 'end': 252, 'tag': 'HeartlandLobby'}]}",[]
1224666013507248128,1072187272815149057,2020-02-04 12:08:25+00:00,,119,37,614,1,"""Insgesamt haben wir über 60 Streiks vor #Siemens-Standorten in Deutschland veranstaltet &amp; über 70.000 E-Mails an den Vorstand geschickt. Für uns ist klar: Wir werden diesen Druck auf @JoeKaeser morgen noch einmal erhöhen!"" – @helenamarschalI 
#SiemensFuelsFires","{'hashtags': [{'start': 41, 'end': 49, 'tag': 'Siemens'}, {'start': 248, 'end': 266, 'tag': 'SiemensFuelsFires'}], 'mentions': [{'start': 188, 'end': 198, 'username': 'JoeKaeser', 'id': '874647878060445696'}, {'start': 230, 'end': 246, 'username': 'helenamarschalI', 'id': '1147186966036963328'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026461380', 'name': 'Siemens'}}]"
1224636396041797632,1072187272815149057,2020-02-04 10:10:44+00:00,,37,4,111,1,"LIVE: Pressekonferenz der @Krit_Aktionaere u.a. mit unserer Rednerin @helenamarschalI zu den morgigen Aktionen anlässlich der #Siemens-Hauptversammlung. #SiemensFuelsFires 

➡️https://t.co/BhhLdmT7eE https://t.co/tZDjUDzLNY","{'urls': [{'start': 176, 'end': 199, 'url': 'https://t.co/BhhLdmT7eE', 'expanded_url': 'https://facebook.com/ExtinctionRebellionDeutschland/videos/891666911286847/', 'display_url': 'facebook.com/ExtinctionRebe…'}, {'start': 200, 'end': 223, 'url': 'https://t.co/tZDjUDzLNY', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1224636396041797632/photo/1', 'display_url': 'pic.twitter.com/tZDjUDzLNY', 'media_key': '3_1224636390820012032'}], 'hashtags': [{'start': 126, 'end': 134, 'tag': 'Siemens'}, {'start': 153, 'end': 171, 'tag': 'SiemensFuelsFires'}], 'mentions': [{'start': 26, 'end': 42, 'username': 'Krit_Aktionaere', 'id': '900311111962112000'}, {'start': 69, 'end': 85, 'username': 'helenamarschalI', 'id': '1147186966036963328'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026461380', 'name': 'Siemens'}}]"
1224419904289497089,1072187272815149057,2020-02-03 19:50:28+00:00,,119,28,485,3,Übermorgen heißt es auf der Hauptversammlung #SiemensFuelsFires! Deswegen rufen wir ab 8h vor der Olympiahalle in München zur Teilnahme an der Menschenkette &amp; um 14h zur großen Aktion auf. Dazu wird @helenamarschalI den Vorstand mit ihrer Rede in der Halle adressieren. #StopAdani,"{'hashtags': [{'start': 45, 'end': 63, 'tag': 'SiemensFuelsFires'}, {'start': 274, 'end': 284, 'tag': 'StopAdani'}], 'mentions': [{'start': 203, 'end': 219, 'username': 'helenamarschalI', 'id': '1147186966036963328'}]}",[]
1224275703862059010,1072187272815149057,2020-02-03 10:17:28+00:00,,389,48,2444,15,"Landwirtschaftsministerin #Klöckner:

😘 Werbung mit Nestlé
😘 Kücken schreddern
😘 katastrophale Haltungsbedingungen für Tiere
😘 unverbindliche Lebensmittelampel
😘 Artensterben &amp; Klimakrise

Oder auch:
😂 ""Am Ende hat es ja der Verbraucher selbst in der Hand!""

#MindtheGAP","{'hashtags': [{'start': 26, 'end': 35, 'tag': 'Klöckner'}, {'start': 263, 'end': 274, 'tag': 'MindtheGAP'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596740190208', 'name': 'CPG'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596710830081', 'name': 'Candy/Gum'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10024011447', 'name': 'Nestle'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10046158484', 'name': 'Nestle USA'}}]"
1224270457488203776,1072187272815149057,2020-02-03 09:56:37+00:00,,128,15,443,6,"Kürzlich hat @JoeKaeser die #Siemens-Beteiligung an der Adani-Kohlemine noch einmal bekräftigt. Eins seiner Hauptargumente: die Unterstützung der Wangan- &amp; Jagalingou-Familien, die direkt vom Projekt betroffen sind. Doch die gibt es gar nicht! #StopAdani
https://t.co/2OY8Q2JOs1","{'urls': [{'start': 259, 'end': 282, 'url': 'https://t.co/2OY8Q2JOs1', 'expanded_url': 'https://www.kritischeaktionaere.de/siemens/indigene-wangan-and-jagalingou-fordern-siemens-auf-vertrag-mit-adani-wegen-menschenrechtsverletzungen-auszusetzen/', 'display_url': 'kritischeaktionaere.de/siemens/indige…', 'status': 200, 'unwound_url': 'https://www.kritischeaktionaere.de/siemens/indigene-wangan-and-jagalingou-fordern-siemens-auf-vertrag-mit-adani-wegen-menschenrechtsverletzungen-auszusetzen/'}], 'hashtags': [{'start': 28, 'end': 36, 'tag': 'Siemens'}, {'start': 248, 'end': 258, 'tag': 'StopAdani'}], 'mentions': [{'start': 13, 'end': 23, 'username': 'JoeKaeser', 'id': '874647878060445696'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597172203520', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026461380', 'name': 'Siemens'}}]"
1223973870459400193,1072187272815149057,2020-02-02 14:18:05+00:00,,33,8,357,2,"Ministerpräsident @Markus_Soeder wurde heute für seinen Humor mit einem Preis ausgezeichnet.

Kein Wunder bei einem Mann, der von der Totalblockade seiner Partei beim #Klimaschutz ablenkt, indem er vor laufenden Kameras Bäume umarmt.","{'hashtags': [{'start': 167, 'end': 179, 'tag': 'Klimaschutz'}], 'mentions': [{'start': 18, 'end': 32, 'username': 'Markus_Soeder', 'id': '793778228'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '887779778912165888', 'name': 'Markus Söder', 'description': 'Markus Söder'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '887779778912165888', 'name': 'Markus Söder', 'description': 'Markus Söder'}}]"
1223877464331575297,1072187272815149057,2020-02-02 07:55:00+00:00,,1029,132,4431,53,"The German government has decided to phase-out of coal no sooner than 2038. On top of destroying villages for the expansion of miles, it wants to start running a NEW COAL PLANT IN 2020.
This morning, activists are blocking it to show that these plans are unacceptable. #Datteln4 https://t.co/KmYR7roV0p","{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/KmYR7roV0p', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1223877464331575297/photo/1', 'display_url': 'pic.twitter.com/KmYR7roV0p', 'media_key': '3_1223877459554324481'}], 'hashtags': [{'start': 269, 'end': 278, 'tag': 'Datteln4'}]}",[]
1223866887274102786,1072187272815149057,2020-02-02 07:12:58+00:00,,177,35,1005,10,EIL: Aktivist*innen von @Ende__Gelaende &amp; @deCOALonize_eu besetzen in diesem Moment #Datteln4! 💪 https://t.co/Izywq6wRT1,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/Izywq6wRT1', 'expanded_url': 'https://twitter.com/Ende__Gelaende/status/1223866035973033984', 'display_url': 'twitter.com/Ende__Gelaende…'}], 'hashtags': [{'start': 88, 'end': 97, 'tag': 'Datteln4'}], 'mentions': [{'start': 24, 'end': 39, 'username': 'Ende__Gelaende', 'id': '3232960847'}]}",[]
1223251379277500416,1072187272815149057,2020-01-31 14:27:10+00:00,,180,0,0,0,"RT @fff_muc: Über 400 Menschen sind heute in München für Klimagerechtigkeit auf die Straße gegangen!
#FridaysForFuture https://t.co/DKVLUdV…","{'hashtags': [{'start': 101, 'end': 118, 'tag': 'FridaysForFuture'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'fff_muc', 'id': '1083421737574977536'}]}",[]
1223234949932900352,1072187272815149057,2020-01-31 13:21:53+00:00,,279,0,0,0,RT @fff_hamburg: 400 Menschen. Wir halten zusammen! 💚 https://t.co/bE79OYPAaj,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/bE79OYPAaj', 'expanded_url': 'https://twitter.com/fff_hamburg/status/1223233418437300224/photo/1', 'display_url': 'pic.twitter.com/bE79OYPAaj', 'media_key': '3_1223233393619587074'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'fff_hamburg', 'id': '1076471464147255296'}]}",[]
1223214744221487104,1072187272815149057,2020-01-31 12:01:35+00:00,,51,0,0,0,RT @F4F_Freiburg: Wir bleiben laut 💥💪 #StopAdani #FridaysForFuture https://t.co/9LBVIexdNs,"{'hashtags': [{'start': 38, 'end': 48, 'tag': 'StopAdani'}, {'start': 49, 'end': 66, 'tag': 'FridaysForFuture'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'F4F_Freiburg', 'id': '1076117436695498754'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/9LBVIexdNs', 'expanded_url': 'https://twitter.com/F4F_Freiburg/status/1223211759093387264/video/1', 'display_url': 'pic.twitter.com/9LBVIexdNs', 'media_key': '7_1223211694811426816'}]}",[]
1223032439238463488,1072187272815149057,2020-01-30 23:57:11+00:00,,96,20,393,2,"Über 1 Jahr hat die BReg seit dem Ende der Kohlekommission verschwendet. Das Ergebnis ist ein #Kohleausstieg, der NOCH WEITER von den Forderungen der Mehrheit der Gesellschaft entfernt ist. Unsere Reaktion heute: 28 #FridaysForFuture-Streiks in ganz DE!💥
https://t.co/vUCOVI62NC","{'hashtags': [{'start': 94, 'end': 108, 'tag': 'Kohleausstieg'}, {'start': 216, 'end': 233, 'tag': 'FridaysForFuture'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/vUCOVI62NC', 'expanded_url': 'https://fridaysforfuture.de/streiktermine/', 'display_url': 'fridaysforfuture.de/streiktermine/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521905552221220864/glRy2Cs3?format=jpg&name=orig', 'width': 1200, 'height': 628}, {'url': 'https://pbs.twimg.com/news_img/1521905552221220864/glRy2Cs3?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Streiktermine - #FridaysForFuture', 'description': 'Hier findest du eine Übersicht der Wöchentlichen Klimastreiks von FridaysForFuture Deutschland. Jeden Freitag gibt es überall in Deutschland Schulstreiks für das Klima!', 'unwound_url': 'https://fridaysforfuture.de/streiktermine/'}]}",[]
1222931203751403525,1072187272815149057,2020-01-30 17:14:54+00:00,,88,15,601,2,"Großbritannien: @Guardian verbietet Werbung fossiler Unternehmen

Währenddessen einige Medien in Deutschland: https://t.co/tC3AN9NNby","{'mentions': [{'start': 16, 'end': 25, 'username': 'guardian', 'id': '87818409'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/tC3AN9NNby', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1222931203751403525/photo/1', 'display_url': 'pic.twitter.com/tC3AN9NNby', 'media_key': '3_1222931199687086081'}]}","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1066122339568386048', 'name': 'The Guardian', 'description': 'The Guardian'}}]"
1222501007789305858,1072187272815149057,2020-01-29 12:45:27+00:00,,58,40,273,7,"""#FridaysForFuture gibt nicht nach, bis die Bundesregierung ihrer globalen Verantwortung gerecht wird &amp; bis sie den Kohleausstieg schnell und sozialverträglich durchsetzt!"" – @quangpaasch von @FFF_Berlin. #KeinKonsens https://t.co/oEg0TDVtG7","{'hashtags': [{'start': 1, 'end': 18, 'tag': 'FridaysForFuture'}, {'start': 209, 'end': 221, 'tag': 'KeinKonsens'}], 'mentions': [{'start': 179, 'end': 191, 'username': 'quangpaasch', 'id': '1185994478009700352'}, {'start': 196, 'end': 207, 'username': 'FFF_Berlin', 'id': '1089947946613919752'}], 'urls': [{'start': 222, 'end': 245, 'url': 'https://t.co/oEg0TDVtG7', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1222501007789305858/photo/1', 'display_url': 'pic.twitter.com/oEg0TDVtG7', 'media_key': '3_1222500990038966273'}]}",[]
1222499233024151553,1072187272815149057,2020-01-29 12:38:24+00:00,,43,11,248,0,LIVE in der Bundespressekonferenz: Dieser #Kohleausstieg ist #KeinKonsens! https://t.co/brpCF3KiWP,"{'hashtags': [{'start': 42, 'end': 56, 'tag': 'Kohleausstieg'}, {'start': 61, 'end': 73, 'tag': 'KeinKonsens'}], 'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/brpCF3KiWP', 'expanded_url': 'https://twitter.com/greenpeace_de/status/1222497021522661377', 'display_url': 'twitter.com/greenpeace_de/…'}]}",[]
1222497370925142018,1072187272815149057,2020-01-29 12:31:00+00:00,,376,40,1373,15,"⚠️ ein Kohleausstieg, der 1,5-Grad unmöglich macht, ist #KeinKonsens

⚠️ die Zerstörung der Dörfer ist #KeinKonsens 

⚠️ Milliarden-Subventionen für Kohlekonzerne sind #KeinKonsens

⚠️ die Mehrheit der Gesellschaft zu ignorieren, ist #KeinKonsens

⚠️ #Datteln4 ist #KeinKonsens","{'hashtags': [{'start': 56, 'end': 68, 'tag': 'KeinKonsens'}, {'start': 103, 'end': 115, 'tag': 'KeinKonsens'}, {'start': 168, 'end': 180, 'tag': 'KeinKonsens'}, {'start': 234, 'end': 246, 'tag': 'KeinKonsens'}, {'start': 251, 'end': 260, 'tag': 'Datteln4'}, {'start': 265, 'end': 277, 'tag': 'KeinKonsens'}]}",[]
1222489053574111232,1072187272815149057,2020-01-29 11:57:57+00:00,,124,36,636,4,"Gesellschaft:

– Klimagerechtigkeitsbewegung größer als je zuvor
– unzählige aufgewendete ehrenamtliche Stunden 
– weit über 3 Mio Teilnehmer*innen bei #FridaysForFuture-Streiks seit 12/2018

Regierung:

– #Kohleausstieg 2038
– Dörfer vernichten
– neues Kohlekraftwerk anschließen","{'hashtags': [{'start': 152, 'end': 169, 'tag': 'FridaysForFuture'}, {'start': 206, 'end': 220, 'tag': 'Kohleausstieg'}]}",[]
1222487332424757249,1072187272815149057,2020-01-29 11:51:07+00:00,,220,28,1134,9,Gemeinsam mit dem Klimapaket am 20.09 wird der heutige Tag als Tiefpunkt der GroKo in die Geschichte eingehen. Nie war der Rückhalt für einen konsequenten #Kohleausstieg größer – am Ende sind @PeterAltmaier &amp; Co. den Kohlekonzernen aber näher als ihren Bürger*innen. #KeinKonsens,"{'hashtags': [{'start': 155, 'end': 169, 'tag': 'Kohleausstieg'}, {'start': 271, 'end': 283, 'tag': 'KeinKonsens'}], 'mentions': [{'start': 192, 'end': 206, 'username': 'peteraltmaier', 'id': '378693834'}]}",[]
1222272700682579976,1072187272815149057,2020-01-28 21:38:15+00:00,,200,30,1063,8,Morgen verabschieden die Kabinettsmitglieder ihren katastrophalen Plan zum #Kohleausstieg. Wir sagen klar: Unsere Lebensgrundlagen sind wichtiger als die finanziellen Interessen der Kohlekonzerne.,"{'hashtags': [{'start': 75, 'end': 89, 'tag': 'Kohleausstieg'}]}",[]
